V,I,G,P,no_module_fault,fault,partial_shading
139.48057,9.86619,842.09918,1376.1418049283,0,0,0
138.55429,9.87786,842.00806,1368.6198790194,0,0,0
139.77534,9.89021,842.04319,1382.4074654214,0,0,0
139.28307,9.86,842.18072,1373.3310702,0,0,0
139.66035,9.85576,841.99848,1376.458891116,0,0,0
138.03053,9.85285,841.99528,1359.9941075105,0,0,0
138.58081,9.83722,842.23693,1363.2499157482,0,0,0
141.22609,9.86471,841.9048,1393.1544222839,0,0,0
137.15416,9.8769,841.96867,1354.657922904,0,0,0
141.20129,9.80055,842.09322,1383.8503027095,0,0,0
139.18311,9.79974,842.75003,1363.9582903914,0,0,0
138.53961,9.77748,842.70085,1354.5682659828,0,0,0
138.687,9.76122,842.92802,1353.75431814,0,0,0
140.77466,9.77883,842.99125,1376.6114684478,0,0,0
136.69058,9.80699,842.89332,1340.5231511542,0,0,0
139.79169,9.76381,843.18819,1364.8995007389,0,0,0
139.88933,9.75375,842.88629,1364.4455524875,0,0,0
140.77198,9.78473,842.71107,1377.4158158654,0,0,0
140.71793,9.78628,842.77707,1377.1050640004,0,0,0
141.73369,9.78186,842.4262,1386.4191128634,0,0,0
138.14735,9.76879,842.20649,1349.5324512065,0,0,0
141.10269,9.7714,842.52946,1378.770825066,0,0,0
142.06825,9.7607,842.14645,1386.685567775,0,0,0
141.01265,9.748,842.33742,1374.5913122,0,0,0
139.97299,9.77909,842.19712,1368.8084667791,0,0,0
141.89358,9.76678,842.27696,1385.8433792724,0,0,0
141.57325,9.74619,842.17519,1379.7997934175,0,0,0
141.95943,9.78687,842.38682,1389.3384866841,0,0,0
137.36041,9.79579,842.3238,1345.5537306739,0,0,0
140.12757,9.77661,842.18583,1369.9726021377,0,0,0
139.0087,9.86208,841.89075,1370.914920096,0,0,0
136.88115,9.85916,841.7794,1349.533158834,0,0,0
140.98218,9.84681,841.97548,1388.2247398458,0,0,0
140.27106,9.84393,841.61631,1380.8184956658,0,0,0
136.37394,9.84265,841.72192,1342.280960541,0,0,0
142.21959,9.85805,841.40895,1402.0078291995,0,0,0
139.27391,9.84964,841.86328,1371.7978748924,0,0,0
136.92766,9.85205,841.98549,1349.018152703,0,0,0
138.84258,9.85634,841.97591,1368.4796749572,0,0,0
141.43011,9.86175,841.60908,1394.7483872925,0,0,0
139.77003,9.95063,841.84689,1390.7998536189,0,0,0
134.37824,9.95104,841.46451,1337.2032413696,0,0,0
141.00339,9.93102,841.6821,1400.3074861578,0,0,0
136.64938,9.93977,841.49453,1358.2634078426,0,0,0
137.33272,9.97154,841.52029,1369.4187107888,0,0,0
139.26936,9.93526,841.72575,1383.6773016336,0,0,0
139.56849,9.91585,841.71787,1383.9402115665,0,0,0
139.22821,9.95004,841.89905,1385.3262586284,0,0,0
136.13155,9.97522,841.92822,1357.942160191,0,0,0
138.69282,9.9438,841.60397,1379.133663516,0,0,0
138.45235,9.96811,842.07129,1380.1082545585,0,0,0
136.07269,9.93136,841.89096,1351.3868705584,0,0,0
138.86344,9.93125,842.05149,1379.0875385,0,0,0
135.44037,9.94901,842.03339,1347.4975955337,0,0,0
139.45516,9.97831,841.80921,1391.5268175796,0,0,0
137.16757,9.95601,842.17221,1365.6416985957,0,0,0
137.73753,9.90332,842.07193,1364.0588355996,0,0,0
140.01708,9.95812,841.82113,1394.3068846896,0,0,0
139.84423,9.98488,841.71127,1396.3278552424,0,0,0
137.22785,9.94569,841.819,1364.8256554665,0,0,0
137.66085,9.96365,842.24587,1371.6045281025,0,0,0
137.16423,9.95413,841.76556,1365.3505767699,0,0,0
136.25232,9.94706,841.85498,1355.3100021792,0,0,0
138.71129,9.94993,842.09343,1380.1676257097,0,0,0
137.09069,9.9824,842.0715,1368.494103856,0,0,0
138.96077,9.94049,842.05596,1381.3381445773,0,0,0
137.05551,9.94053,842.1539,1362.4044088203,0,0,0
138.88626,9.98511,842.03488,1386.7945835886,0,0,0
138.9387,9.94997,842.22182,1382.435896839,0,0,0
135.69294,9.94978,842.22927,1350.1149005532,0,0,0
140.84734,9.86715,842.0451,1389.761830881,0,0,0
138.21062,9.85348,842.23651,1361.8555799576,0,0,0
140.27389,9.86953,842.12111,1384.4373655717,0,0,0
138.13455,9.88623,842.17285,1365.6299322465,0,0,0
137.4464,9.86609,842.06597,1356.058552576,0,0,0
136.73442,9.84032,841.97144,1345.5104478144,0,0,0
138.35821,9.8442,841.96058,1362.025890882,0,0,0
142.66711,9.86238,842.15326,1407.0372523218,0,0,0
139.27877,9.90285,842.14112,1379.2567674945,0,0,0
139.42965,9.85357,841.89884,1373.8798163505,0,0,0
138.87052,9.80812,842.20372,1362.0587246224,0,0,0
140.44572,9.79453,842.1737,1375.5998179116,0,0,0
139.47136,9.75934,842.30889,1361.1484225024,0,0,0
139.18747,9.76111,842.08619,1358.6242052917,0,0,0
140.15657,9.77421,842.44856,1369.9197480597,0,0,0
141.78927,9.77477,842.07938,1385.9575027179,0,0,0
141.24401,9.76579,842.19967,1379.3593404179,0,0,0
140.95237,9.7541,841.78983,1374.863512217,0,0,0
139.14642,9.768,842.08385,1359.18223056,0,0,0
140.29986,9.80826,842.1984,1376.0975048436,0,0,0
139.22598,9.81864,842.3304,1367.0097762672,0,0,0
138.70623,9.88508,842.22182,1371.1221800484,0,0,0
137.78182,9.90566,842.29058,1364.8198631012,0,0,0
137.39872,9.854,842.46091,1353.92698688,0,0,0
139.40171,9.83284,842.11515,1370.7147101564,0,0,0
137.09084,9.85707,842.32188,1351.3140062388,0,0,0
136.82572,9.87974,842.45558,1351.8025389128,0,0,0
139.51818,9.81186,842.3436,1368.9328496148,0,0,0
137.61039,9.80483,842.67104,1349.2464801837,0,0,0
140.14164,9.84483,842.42599,1379.6706217212,0,0,0
138.92564,9.86605,842.26184,1370.647310522,0,0,0
141.22042,9.83118,842.17689,1388.3633686956,0,0,0
139.3469,9.8361,842.31422,1370.63004309,0,0,0
136.93085,9.8794,842.05852,1352.79463949,0,0,0
135.94504,9.86994,842.26184,1341.7693880976,0,0,0
140.17261,9.80462,842.30996,1374.3391754582,0,0,0
140.09315,9.85442,842.2876,1380.536739223,0,0,0
139.47839,9.90509,842.56778,1381.5460060051,0,0,0
137.6281,9.87388,842.50349,1358.923344028,0,0,0
137.54419,9.79052,842.21734,1346.6291430788,0,0,0
136.72247,9.95427,841.97442,1360.9723814469,0,0,0
135.04634,9.89462,842.08619,1336.2322166908,0,0,0
139.875,9.93341,841.56586,1389.43572375,0,0,0
137.48274,9.97956,841.6342,1372.0172527944,0,0,0
135.94914,9.95954,841.37254,1353.9908977956,0,0,0
135.80555,9.92288,841.92652,1347.582175984,0,0,0
138.14917,9.95154,841.91097,1374.7969912218,0,0,0
137.63727,9.95354,841.98549,1369.9780724358,0,0,0
138.64914,9.93679,841.59928,1377.7273878606,0,0,0
141.59704,9.92163,841.83582,1404.8734399752,0,0,0
138.71655,9.93159,842.11238,1377.6759008145,0,0,0
136.29448,9.95364,842.07363,1356.6261879072,0,0,0
137.34624,9.96184,841.95143,1368.2212674816,0,0,0
136.56911,9.96113,842.09045,1360.3826586943,0,0,0
139.99395,9.97131,841.9906,1395.9230735745,0,0,0
139.20113,9.95453,841.96463,1385.6818246189,0,0,0
139.21844,9.92496,842.00806,1381.7374482624,0,0,0
138.11693,9.95183,841.95845,1374.5162074819,0,0,0
136.92892,9.94669,841.9114,1361.9895192748,0,0,0
138.47548,9.94993,842.02552,1377.8213327164,0,0,0
136.73573,9.90375,841.92205,1354.1964859875,0,0,0
137.09281,9.8773,841.83901,1354.106812213,0,0,0
139.28272,9.83508,841.96356,1369.8566938176,0,0,0
138.74444,9.87114,841.85668,1369.5657914616,0,0,0
139.38471,9.90701,841.92545,1380.8857158171,0,0,0
140.54913,9.83456,841.86435,1382.2388519328,0,0,0
141.87541,9.82985,841.75385,1394.6139989885,0,0,0
141.50446,9.87365,841.97336,1397.165511479,0,0,0
137.74183,9.86492,841.97634,1358.8121336036,0,0,0
139.81523,9.82606,842.01232,1373.8328388938,0,0,0
137.99566,9.81918,842.1324,1355.0042247588,0,0,0
138.48894,9.8583,841.90139,1365.265517202,0,0,0
137.2157,9.87,841.92396,1354.318959,0,0,0
136.9971,9.85397,841.70382,1349.965313487,0,0,0
137.46346,9.84935,841.9163,1353.925729751,0,0,0
138.77633,9.85786,842.03701,1368.0376324538,0,0,0
138.4853,9.86469,842.21074,1366.114554057,0,0,0
138.26062,9.87393,841.85839,1365.1756836366,0,0,0
139.05987,9.87078,842.00316,1372.6293835986,0,0,0
141.72261,9.86738,842.06725,1398.4308474618,0,0,0
139.03223,9.85812,841.94781,1370.5964072076,0,0,0
139.41356,9.85594,841.93716,1374.0516825464,0,0,0
140.27708,9.86612,842.15965,1383.9905045296,0,0,0
138.05534,9.86291,841.80686,1361.6273934394,0,0,0
141.06615,9.8683,841.52626,1392.083088045,0,0,0
138.84177,9.85429,841.95867,1368.1870656933,0,0,0
140.42502,9.83492,841.69956,1381.0688376984,0,0,0
136.26943,9.86406,841.99741,1344.1698336858,0,0,0
140.12696,9.89662,841.65251,1386.7832748752,0,0,0
135.94818,9.89001,842.05107,1344.5288596818,0,0,0
138.83286,9.87407,841.76854,1370.8453779402,0,0,0
138.95226,9.82511,841.78132,1365.2212392486,0,0,0
137.45536,9.84175,841.85115,1352.80128928,0,0,0
139.12101,9.91433,841.84178,1379.2916030733,0,0,0
141.09419,9.8567,842.0368,1390.723102573,0,0,0
139.42965,9.83094,841.83582,1370.724523371,0,0,0
138.75548,9.88028,842.00572,1370.9429939344,0,0,0
139.79205,9.86441,842.03744,1378.9660959405,0,0,0
139.91387,9.84496,841.8437,1377.4464535952,0,0,0
139.00991,9.85697,841.99827,1370.2165125727,0,0,0
139.91423,9.86347,841.16134,1380.0398101781,0,0,0
139.05602,9.88793,841.69722,1374.9761918386,0,0,0
136.6876,9.87853,841.68061,1350.272557228,0,0,0
137.302,9.86196,841.75981,1354.06683192,0,0,0
141.94673,9.86534,841.54946,1400.3527533382,0,0,0
138.71944,9.86041,841.62951,1367.8305533704,0,0,0
138.42193,9.86376,841.61908,1365.3606962568,0,0,0
137.24389,9.83558,841.51306,1349.8732596062,0,0,0
139.06199,9.86267,841.67486,1371.5225169133,0,0,0
138.78503,9.91434,841.63995,1375.9619743302,0,0,0
138.97236,9.85,841.48048,1368.877746,0,0,0
139.10922,9.86618,841.16474,1372.4766041796,0,0,0
138.38858,9.87499,841.0964,1366.5858436142,0,0,0
141.11433,9.84084,841.21989,1388.6835432372,0,0,0
137.20948,9.8303,841.46898,1348.810351244,0,0,0
139.02879,9.84463,841.499,1368.6869968977,0,0,0
138.25526,9.92531,841.25097,1372.2263146306,0,0,0
138.58329,9.89504,841.65251,1371.2871978816,0,0,0
139.04256,9.82467,841.53115,1366.0472679552,0,0,0
138.23512,9.85832,841.46409,1362.7660481984,0,0,0
140.2914,9.79597,841.76577,1374.290345658,0,0,0
139.78861,9.72768,841.81772,1359.8188657248,0,0,0
141.60281,9.74841,841.82986,1380.4022490321,0,0,0
143.1652,9.81763,841.72596,1405.542962476,0,0,0
141.53595,9.78485,841.80324,1384.9080403575,0,0,0
141.54065,9.69404,841.59673,1372.100722726,0,0,0
139.63454,9.7374,841.88521,1359.677369796,0,0,0
138.58516,9.79483,841.78068,1357.4180827228,0,0,0
138.79814,9.78691,842.17157,1358.4049043474,0,0,0
141.58074,9.71569,841.94185,1375.5545798106,0,0,0
136.94133,9.8711,842.11877,1351.761562563,0,0,0
138.36003,9.8465,841.65953,1362.362035395,0,0,0
141.06994,9.83561,841.72809,1387.5089125634,0,0,0
140.50509,9.8272,841.54669,1380.771620448,0,0,0
137.09696,9.84535,841.94568,1349.767555136,0,0,0
135.66156,9.87331,841.59566,1339.4286369636,0,0,0
139.90279,9.84134,841.66294,1376.8309233386,0,0,0
141.71365,9.84571,841.43577,1395.2715009415,0,0,0
138.2294,9.87029,841.70361,1364.364264526,0,0,0
138.90939,9.90164,841.63782,1375.4307723996,0,0,0
139.08219,9.84442,841.36104,1369.1834928798,0,0,0
139.52374,9.81321,841.12429,1369.1757606054,0,0,0
138.65718,9.86221,841.43854,1367.4662271678,0,0,0
142.11431,9.87891,841.07639,1403.9344782021,0,0,0
140.43444,9.82961,841.45429,1380.4157757684,0,0,0
139.96363,9.8604,841.54861,1380.097377252,0,0,0
139.18605,9.88205,841.67955,1375.4435054025,0,0,0
141.79003,9.87239,841.54776,1399.8064742717,0,0,0
141.12805,9.79033,841.13047,1381.6901817565,0,0,0
141.39357,9.85871,841.22159,1393.9582024947,0,0,0
138.99351,9.86579,841.34848,1371.2807810229,0,0,0
138.59797,9.889,841.41257,1370.59532533,0,0,0
139.96059,9.8767,841.31463,1382.348759253,0,0,0
138.48191,9.8598,841.27886,1365.403936218,0,0,0
138.11521,9.86486,841.28546,1362.4872105206,0,0,0
139.21191,9.82257,841.26481,1367.4187308087,0,0,0
139.20042,9.84069,841.15048,1369.8281810898,0,0,0
140.15363,9.87064,841.3768,1383.4060264232,0,0,0
139.52987,9.85832,841.37403,1375.5301080184,0,0,0
140.91628,9.81028,841.55734,1382.4281633584,0,0,0
138.40579,9.83774,841.45536,1361.6001765146,0,0,0
137.01669,9.87563,841.22351,1353.1261342647,0,0,0
136.75107,9.87796,841.49879,1350.8215994172,0,0,0
139.57755,9.83311,841.56948,1372.4814026805,0,0,0
137.57106,9.85282,841.70233,1355.4628913892,0,0,0
138.62221,9.86867,841.58864,1368.0168451607,0,0,0
140.62753,9.8586,841.08597,1386.390567258,0,0,0
136.54821,9.83962,841.16198,1343.5824980802,0,0,0
137.73925,9.865,841.27609,1358.79770125,0,0,0
139.15355,9.88191,841.59651,1375.1028572805,0,0,0
139.01244,9.86268,841.75832,1371.0352117392,0,0,0
138.49072,9.86517,841.51774,1366.2344962224,0,0,0
136.94796,9.87575,841.89607,1352.46381597,0,0,0
139.52172,9.82611,841.68934,1370.9557681092,0,0,0
142.23619,9.82407,842.08875,1397.3382870933,0,0,0
141.22462,9.85784,841.92013,1392.1697080208,0,0,0
138.78691,9.88823,841.7679,1372.3568870693,0,0,0
138.11729,9.87009,841.65038,1363.2300828561,0,0,0
138.08378,9.81659,841.66592,1355.5118539102,0,0,0
140.92038,9.89329,841.86541,1394.1661862502,0,0,0
137.57881,9.95945,841.73043,1370.2092792545,0,0,0
137.3719,9.92562,841.58991,1363.501278078,0,0,0
139.12465,9.94535,841.39532,1383.6433378775,0,0,0
138.70962,9.95581,841.60908,1380.9666218922,0,0,0
137.9827,9.95113,841.78451,1373.083785451,0,0,0
137.89337,9.96404,841.68232,1373.9750544148,0,0,0
138.95014,9.95863,841.88649,1383.7530327082,0,0,0
136.50174,9.95412,841.64676,1358.7547001688,0,0,0
137.19202,9.93354,841.91055,1362.8024183508,0,0,0
137.84286,9.9592,841.90012,1372.804611312,0,0,0
135.66824,9.94643,841.15836,1349.4146523832,0,0,0
138.60611,9.93709,841.34976,1377.3413896199,0,0,0
137.79564,9.97794,841.37701,1374.9166281816,0,0,0
136.76564,9.97474,841.4132,1364.2016999336,0,0,0
139.08644,9.94498,841.43769,1383.2118640712,0,0,0
137.99343,9.93492,841.42513,1370.9536875756,0,0,0
141.24335,9.91591,841.45472,1400.5563466985,0,0,0
137.33733,9.92779,841.55989,1363.4561714007,0,0,0
136.36645,9.94811,841.28972,1356.5884449095,0,0,0
138.33234,9.94979,841.32953,1376.3777332086,0,0,0
141.30479,9.83859,841.43279,1390.2398938461,0,0,0
137.0832,9.82895,841.66209,1347.38391864,0,0,0
140.98587,9.87039,841.63803,1391.5855213893,0,0,0
138.39754,9.86391,841.45131,1365.1408787814,0,0,0
138.20399,9.84622,841.67018,1360.7868904178,0,0,0
139.36628,9.82913,841.36338,1369.8492837364,0,0,0
138.89046,9.85443,841.7381,1368.6863157378,0,0,0
139.46063,9.89821,841.63633,1380.4106024723,0,0,0
138.39926,9.85849,841.69275,1364.4077207174,0,0,0
139.63681,9.83203,841.55138,1372.9133050243,0,0,0
137.86326,9.93196,841.55095,1369.2523837896,0,0,0
137.41851,9.91628,841.37296,1362.6804223428,0,0,0
138.33533,9.94888,841.51455,1376.2815979304,0,0,0
139.15279,9.93849,841.26034,1382.9686118871,0,0,0
139.49707,9.94367,841.25672,1387.1128300469,0,0,0
135.00545,9.94814,841.5748,1343.053117363,0,0,0
136.28481,9.94473,841.33336,1355.3156385513,0,0,0
136.64746,9.93645,841.55968,1357.790653917,0,0,0
135.5872,9.95557,841.58246,1349.847860704,0,0,0
136.7822,9.96152,841.51412,1362.558620944,0,0,0
137.6116,9.94152,840.78471,1368.068473632,0,0,0
137.80576,9.95041,840.51177,1371.2238123616,0,0,0
138.80599,9.9536,840.6889,1381.619302064,0,0,0
139.2442,9.9302,840.45705,1382.72275484,0,0,0
138.4074,9.95231,840.73766,1377.473351094,0,0,0
137.18427,9.96268,840.50474,1366.7229830436,0,0,0
134.46019,9.97005,840.55903,1340.5748173095,0,0,0
137.60568,9.94599,840.67762,1368.6247172232,0,0,0
137.04999,9.90113,840.50346,1356.9497674887,0,0,0
134.39484,9.92428,840.78152,1333.7720227152,0,0,0
141.65038,9.94521,840.68273,1408.7427756798,0,0,0
140.98233,9.93541,840.83943,1400.7172513053,0,0,0
139.49626,9.94031,840.66761,1386.6360682406,0,0,0
140.71433,9.95275,840.41298,1400.4945479075,0,0,0
140.05387,9.94065,840.87796,1392.2265028155,0,0,0
137.15846,9.9553,840.76427,1365.453616838,0,0,0
138.6008,9.95087,840.85284,1379.198542696,0,0,0
137.46822,9.9332,840.57351,1365.499322904,0,0,0
137.669,9.95462,840.79535,1370.44258078,0,0,0
137.72903,9.96511,840.52199,1372.4849341433,0,0,0
136.37,9.90903,840.51964,1351.2944211,0,0,0
139.99141,9.95558,840.80195,1393.6956815678,0,0,0
135.58786,9.92858,840.81132,1346.1949150388,0,0,0
136.43443,9.90234,840.68103,1351.0201135662,0,0,0
137.41274,9.93198,840.61715,1364.7805854252,0,0,0
137.11857,9.95991,840.85156,1365.6886165287,0,0,0
139.49899,9.9311,840.77854,1385.378419589,0,0,0
139.57982,9.92424,840.90521,1385.2236328368,0,0,0
137.88927,9.95703,840.69018,1372.9675980681,0,0,0
137.4669,9.95827,840.73255,1368.932506263,0,0,0
139.15517,9.87831,840.9644,1374.6179073627,0,0,0
137.71703,9.85163,840.78386,1356.7372242589,0,0,0
139.54834,9.86606,840.74958,1376.7922953404,0,0,0
139.03861,9.87842,840.88435,1373.4817857962,0,0,0
140.3862,9.84669,840.7449,1382.339391678,0,0,0
137.91088,9.84716,841.00102,1358.0305011008,0,0,0
139.00996,9.83101,840.78279,1366.6083068596,0,0,0
142.34703,9.86597,840.55392,1404.3915275691,0,0,0
139.68044,9.8591,840.46897,1377.123426004,0,0,0
137.2566,9.84078,840.42788,1350.712004148,0,0,0
137.23772,9.90815,840.17346,1359.771915418,0,0,0
138.12377,9.86467,840.39595,1362.5454102059,0,0,0
137.81016,9.80297,840.45875,1350.9488641752,0,0,0
140.18096,9.78446,840.23009,1371.5949958816,0,0,0
137.76749,9.86211,840.49665,1358.6781408039,0,0,0
135.41066,9.84956,840.39403,1333.7354203096,0,0,0
138.53399,9.81849,840.82112,1360.1945954751,0,0,0
138.80098,9.8249,840.59437,1363.705748402,0,0,0
136.93712,9.82911,840.56627,1345.9700155632,0,0,0
140.65233,9.85034,840.35209,1385.4732722922,0,0,0
138.26903,9.96147,840.3804,1377.3627942741,0,0,0
136.85144,9.91269,840.52688,1356.5659007736,0,0,0
133.79487,9.90911,840.56542,1325.7880842657,0,0,0
135.82139,9.93842,840.58692,1349.8500188038,0,0,0
139.62791,9.92066,840.66293,1385.2010216206,0,0,0
139.99815,9.92165,840.4166,1389.0126449475,0,0,0
138.24883,9.94668,840.48686,1375.1168723844,0,0,0
132.92375,9.94979,840.46471,1322.5633985125,0,0,0
136.29392,9.96327,840.79876,1357.9331243184,0,0,0
140.2998,9.93841,840.54051,1394.356935318,0,0,0
138.93247,9.93873,840.21434,1380.8123075631,0,0,0
133.38135,9.93253,840.28013,1324.8142603155,0,0,0
135.29906,9.92286,840.5205,1342.5536305116,0,0,0
137.73824,9.9289,840.36018,1367.589211136,0,0,0
138.71083,9.94275,840.23158,1379.1671049825,0,0,0
136.10959,9.9154,840.56606,1349.581028686,0,0,0
137.03987,9.94131,840.37359,1362.3558300297,0,0,0
140.39891,9.94371,840.11214,1396.0860453561,0,0,0
138.62019,9.92808,840.41085,1376.2323359352,0,0,0
135.60294,9.9517,840.21455,1349.479777998,0,0,0
136.168,9.94372,839.8739,1354.01646496,0,0,0
140.1387,9.93912,839.55859,1392.855355944,0,0,0
139.93002,9.8945,839.71934,1384.53758289,0,0,0
137.24263,9.9306,839.82621,1362.901661478,0,0,0
137.61115,9.97897,839.9316,1373.2175375155,0,0,0
138.69778,9.91561,839.84261,1375.2730943458,0,0,0
138.08732,9.92499,839.68612,1370.5152701268,0,0,0
135.8961,9.97441,839.73935,1355.483418801,0,0,0
135.31581,9.93305,839.72743,1344.0987065205,0,0,0
138.29783,9.89426,839.77469,1368.3546874558,0,0,0
136.2469,10.01986,839.34015,1365.174863434,0,0,0
136.5598,10.0316,839.31822,1369.91328968,0,0,0
134.71523,10.00139,839.24796,1347.3395541697,0,0,0
136.02157,9.98432,839.39189,1358.0828817824,0,0,0
139.26779,10.0142,839.23796,1394.655502618,0,0,0
140.28163,10.01989,839.57094,1405.6065016207,0,0,0
136.91627,10.02157,839.37124,1372.1159839439,0,0,0
136.42896,9.99239,839.99441,1363.2513756144,0,0,0
134.45983,10.02314,839.48535,1347.7097004662,0,0,0
137.68378,10.03804,839.23072,1382.0752909912,0,0,0
137.61165,9.8941,839.54433,1361.543426265,0,0,0
134.77222,9.92925,839.49217,1338.187065435,0,0,0
135.77275,9.95166,839.48684,1351.164245265,0,0,0
135.33125,9.93912,839.57967,1345.0735335,0,0,0
139.05339,9.95446,839.20602,1384.2014086194,0,0,0
138.26655,9.94868,839.33994,1375.569660654,0,0,0
138.34996,9.93316,839.51537,1374.2522886736,0,0,0
137.77013,9.95287,839.59074,1371.2081937731,0,0,0
137.83491,9.9355,839.47492,1369.458748305,0,0,0
139.65554,9.92792,839.55604,1386.4890286768,0,0,0
138.85863,9.84026,839.58073,1366.4050224438,0,0,0
139.81123,9.85295,839.41595,1377.5530586285,0,0,0
137.30974,9.91611,839.48322,1361.5784859114,0,0,0
137.15694,9.8783,839.34356,1354.877400402,0,0,0
139.24744,9.81697,839.53283,1366.9879410568,0,0,0
139.38835,9.83579,839.37677,1370.9945390465,0,0,0
140.43135,9.87155,839.61586,1386.2750930925,0,0,0
139.37104,9.83339,839.61735,1370.4897910256,0,0,0
141.77327,9.80706,839.76447,1390.3789652862,0,0,0
138.5264,9.85692,839.68697,1365.443642688,0,0,0
140.07867,9.85974,839.28182,1381.1392657458,0,0,0
138.75674,9.83219,839.36868,1364.2826314606,0,0,0
139.60513,9.84836,839.22518,1374.8815780868,0,0,0
138.82289,9.86165,839.38657,1369.0227531685,0,0,0
140.08186,9.84579,839.17749,1379.2165763694,0,0,0
140.52382,9.85699,839.32461,1385.1418885018,0,0,0
140.64302,9.83956,839.63758,1383.8654338712,0,0,0
141.09358,9.86704,839.57797,1392.1759976032,0,0,0
136.42901,9.83391,839.6165,1341.6306057291,0,0,0
139.98038,9.79603,839.10106,1371.2520018914,0,0,0
138.18597,9.90559,839.66079,1368.8135625723,0,0,0
136.17068,9.95881,839.72445,1356.0979296908,0,0,0
138.6416,9.90061,839.96077,1372.636411376,0,0,0
138.31913,9.90717,839.71231,1370.3511351621,0,0,0
137.25857,9.94549,839.69698,1365.1037353493,0,0,0
139.11453,9.95007,839.63992,1384.1993115171,0,0,0
136.27317,9.93111,839.67463,1353.3438413187,0,0,0
135.92131,9.90757,839.45406,1346.6498933167,0,0,0
138.66827,9.94813,839.65802,1379.4899768351,0,0,0
139.3013,9.91943,839.52921,1381.789494259,0,0,0
138.50782,9.86147,840.15579,1365.8907116954,0,0,0
141.67979,9.84989,840.14003,1395.5303467231,0,0,0
134.18829,9.82956,840.57968,1319.0118478524,0,0,0
135.07752,9.85386,840.24564,1331.0349712272,0,0,0
137.9121,9.87058,840.47834,1361.272416018,0,0,0
137.42894,9.82812,840.46365,1350.6681137928,0,0,0
141.19157,9.8106,840.21327,1385.174016642,0,0,0
137.73004,9.86354,840.29695,1358.5057587416,0,0,0
139.60118,9.89501,840.35997,1381.3550721118,0,0,0
136.01428,9.83708,840.20007,1337.9833535024,0,0,0
140.44881,9.76366,839.8705,1371.2944282446,0,0,0
139.03249,9.79651,839.77937,1362.0331786099,0,0,0
136.73457,9.75774,839.77171,1334.2203830718,0,0,0
141.48548,9.74804,839.86688,1379.2061184592,0,0,0
141.14632,9.77198,840.15068,1379.2790161136,0,0,0
141.16591,9.77224,840.09575,1379.5071523384,0,0,0
140.99332,9.7815,840.10086,1379.12615958,0,0,0
138.91025,9.76864,840.19305,1356.96422456,0,0,0
138.40052,9.76445,839.97184,1351.404957514,0,0,0
142.40154,9.77277,840.43363,1391.6574980658,0,0,0
138.32744,9.73803,840.22839,1347.0367605432,0,0,0
138.93688,9.73143,840.41489,1352.0545221384,0,0,0
140.41561,9.73574,840.36806,1367.0498709014,0,0,0
139.11979,9.78957,840.16899,1361.9229225903,0,0,0
141.1326,9.74892,840.05998,1375.890426792,0,0,0
141.72889,9.7322,840.25053,1379.333903258,0,0,0
140.19908,9.76753,840.11342,1369.3987198724,0,0,0
137.34365,9.7643,840.3968,1341.064601695,0,0,0
138.44683,9.73655,840.14089,1347.9944826365,0,0,0
142.76131,9.73922,840.34996,1390.3838055782,0,0,0
141.73547,9.73636,839.87923,1379.9875606892,0,0,0
138.92007,9.77195,839.7187,1357.5199780365,0,0,0
141.75161,9.77938,839.79917,1386.2428598018,0,0,0
139.95457,9.75465,839.78385,1365.2078462505,0,0,0
140.93015,9.76389,839.7485,1376.0264822835,0,0,0
141.98757,9.75714,839.99696,1385.3925987498,0,0,0
138.87158,9.74188,839.75021,1352.8702677704,0,0,0
141.89556,9.76519,839.85261,1385.6371035564,0,0,0
138.40341,9.7747,839.55242,1352.851811727,0,0,0
139.40875,9.73129,840.21093,1356.6269747875,0,0,0
138.55009,9.77643,840.19369,1354.5252563787,0,0,0
140.79693,9.78833,840.15345,1378.1668138269,0,0,0
139.28307,9.76382,840.27885,1359.9348245274,0,0,0
141.95558,9.74918,839.97525,1383.9505014244,0,0,0
140.69034,9.77686,840.0834,1375.5097575324,0,0,0
140.6253,9.76373,840.26735,1373.027460369,0,0,0
139.77848,9.72701,839.95587,1359.6266727448,0,0,0
137.07844,9.7317,840.30759,1334.006254548,0,0,0
138.41793,9.75875,840.08212,1350.7859743875,0,0,0
138.42639,9.77284,840.52475,1352.8189612476,0,0,0
142.16897,9.72241,840.71679,1382.2250156177,0,0,0
139.16504,9.77479,840.55733,1360.3090413416,0,0,0
138.57306,9.77193,840.92799,1354.1262422058,0,0,0
138.17048,9.69686,840.79088,1339.8198006928,0,0,0
140.57803,9.7096,840.8984,1364.956440088,0,0,0
140.88136,9.7636,840.48835,1375.509246496,0,0,0
141.53529,9.7651,840.48196,1382.106260379,0,0,0
141.33465,9.72386,840.4117,1374.318349749,0,0,0
140.28766,9.75203,840.84816,1368.0894689498,0,0,0
139.58463,9.74964,840.70083,1360.8998920332,0,0,0
140.19544,9.76717,840.45109,1369.3126957048,0,0,0
138.53272,9.78477,840.75639,1355.5108026744,0,0,0
140.02543,9.71033,840.55988,1359.6931336919,0,0,0
139.71947,9.79204,840.4249,1368.1386390188,0,0,0
138.07356,9.93829,840.54583,1372.2150806124,0,0,0
138.0523,9.85393,840.68379,1360.357700539,0,0,0
